time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
141,75.0,53.0,47.0,5.5,31.2747,121.4527,31.254,121.4329
37,75.0,44.0,47.0,5.6000000000000005,31.2736,121.459,31.2498,121.4475
87,75.0,65.0,38.0,5.0,31.2785,121.4508,31.2618,121.4556
4,75.0,74.0,36.0,4.5,31.2764,121.4598,31.2736,121.4429
118,75.0,74.0,37.0,4.4,31.2787,121.4552,31.2708,121.4421
141,75.0,55.0,44.0,6.0,31.2754,121.4501,31.2507,121.4564
64,75.0,53.0,53.0,6.5,31.2764,121.4598,31.2542,121.43
88,75.0,64.0,32.0,4.1,31.2743,121.4511,31.2673,121.4436
17,75.0,64.0,36.0,4.5,31.2755,121.4578,31.2661,121.4446
87,75.0,64.0,41.0,5.6,31.2797,121.4558,31.2605,121.4444
119,75.0,74.0,32.0,4.5,31.2762,121.457,31.2742,121.4478
141,75.0,55.0,50.0,6.4,31.2799,121.4537,31.2501,121.4506
35,75.0,64.0,29.0,4.2,31.2704,121.4521,31.266,121.4479
17,75.0,74.0,33.0,4.800000000000001,31.2795,121.4575,31.2793,121.4424
4,75.0,73.0,42.0,5.3,31.2701,121.452,31.2792,121.4312
36,75.0,54.0,47.0,6.3,31.2779,121.4547,31.2516,121.4446
119,75.0,74.0,31.0,4.0,31.2779,121.4547,31.28,121.446
117,75.0,74.0,32.0,4.0,31.2701,121.4523,31.2731,121.4411
4,75.0,73.0,38.0,4.699999999999999,31.2704,121.4521,31.2753,121.4325
117,75.0,63.0,41.0,5.5,31.2778,121.4518,31.2681,121.4312
36,75.0,64.0,36.0,5.0,31.2723,121.4598,31.2692,121.4423
109,75.0,75.0,28.0,3.7,31.2706,121.4532,31.2722,121.4553
17,75.0,64.0,36.0,5.1,31.2798,121.4554,31.2692,121.4416
36,75.0,63.0,44.0,5.6000000000000005,31.2797,121.4558,31.2636,121.4324
88,75.0,64.0,32.0,4.6000000000000005,31.2755,121.4578,31.2665,121.4465
141,75.0,54.0,47.0,6.199999999999999,31.2778,121.4566,31.2523,121.4455
117,75.0,64.0,39.0,5.0,31.2737,121.4593,31.2676,121.441
37,75.0,44.0,53.0,6.5,31.2718,121.457,31.2421,121.4442
63,75.0,63.0,41.0,5.3,31.2754,121.4501,31.2667,121.4303
67,75.0,53.0,46.0,6.1,31.2779,121.4523,31.2561,121.4324
17,75.0,64.0,41.0,5.6,31.2799,121.4574,31.26,121.448
119,75.0,73.0,37.0,4.5,31.2713,121.4532,31.2744,121.4365
118,75.0,74.0,28.0,3.8,31.2785,121.4508,31.2709,121.4494
37,75.0,43.0,51.0,6.3,31.272,121.4514,31.2436,121.4329
119,75.0,74.0,28.0,4.3,31.2701,121.4523,31.2719,121.4424
141,75.0,64.0,40.0,4.699999999999999,31.2764,121.457,31.2657,121.4409
35,75.0,44.0,59.0,7.199999999999999,31.2799,121.4582,31.2425,121.4426
22,44.0,43.0,38.0,4.800000000000001,31.2444,121.4465,31.25,121.4314
113,71.0,71.0,23.0,3.5,31.2729,121.4109,31.2708,121.4106
45,94.0,94.0,31.0,4.4,31.2977,121.4402,31.2905,121.449
28,94.0,83.0,33.0,4.3,31.2977,121.4402,31.2885,121.4398
45,94.0,94.0,31.0,4.0,31.2977,121.4402,31.2917,121.4466
66,84.0,93.0,40.0,4.8,31.2826,121.4495,31.2912,121.4339
43,94.0,93.0,30.0,3.9000000000000004,31.2906,121.4418,31.2943,121.4358
16,94.0,97.0,47.0,5.6000000000000005,31.2977,121.4402,31.2969,121.471
166,24.0,44.0,47.0,6.0,31.2247,121.4484,31.2494,121.4465
146,24.0,33.0,34.0,4.9,31.2203,121.4462,31.2333,121.4391
119,24.0,43.0,47.0,5.7,31.2203,121.4462,31.2456,121.4396
34,24.0,5.0,43.0,5.800000000000001,31.2252,121.4493,31.2014,121.457
56,24.0,12.0,49.0,5.8999999999999995,31.2262,121.4479,31.2114,121.4213
55,12.0,22.0,30.0,3.8000000000000003,31.2177,121.4251,31.2244,121.4256
17,12.0,1.0,31.0,4.7,31.2165,121.4222,31.2069,121.4188
93,58.0,58.0,30.0,4.2,31.2504,121.4808,31.2555,121.4818
98,68.0,78.0,31.0,3.9,31.2668,121.489,31.2752,121.4873
75,58.0,67.0,41.0,5.0,31.2503,121.4803,31.2684,121.4714
109,68.0,58.0,36.0,5.0,31.2696,121.4888,31.2524,121.4851
44,27.0,28.0,30.0,4.7,31.222,121.4722,31.2208,121.4836
35,27.0,27.0,25.0,4.0,31.225,121.4778,31.2264,121.4753
37,27.0,27.0,22.0,3.9000000000000004,31.2267,121.4772,31.2272,121.4765
39,27.0,27.0,24.0,3.4,31.2243,121.4731,31.2203,121.4755
47,27.0,39.0,37.0,4.8999999999999995,31.2298,121.4761,31.2372,121.4943
55,17.0,18.0,30.0,4.0,31.2108,121.4719,31.212,121.4822
44,17.0,38.0,46.0,5.4,31.2112,121.4712,31.2307,121.4859
115,17.0,7.0,36.0,4.9,31.2172,121.4782,31.2027,121.478
36,27.0,28.0,31.0,4.2,31.2285,121.4757,31.2212,121.4811
38,27.0,17.0,30.0,4.4,31.222,121.4722,31.2111,121.4718
119,27.0,18.0,30.0,4.6,31.2267,121.4772,31.2173,121.4814
39,17.0,17.0,30.0,4.0,31.2116,121.4789,31.217,121.4725
27,18.0,15.0,40.0,5.6,31.2192,121.4808,31.2171,121.4556
39,27.0,27.0,30.0,4.1,31.222,121.4722,31.2268,121.4781
37,27.0,27.0,23.0,3.4000000000000004,31.2243,121.4731,31.225,121.4739
18,17.0,28.0,35.0,4.9,31.2116,121.4789,31.2222,121.4881
131,27.0,27.0,26.0,3.4,31.2285,121.4757,31.2289,121.471
128,27.0,27.0,27.0,4.2,31.2285,121.4757,31.223,121.4767
142,27.0,28.0,28.0,4.5,31.2267,121.4772,31.2291,121.4872
46,27.0,27.0,28.0,4.1,31.222,121.4722,31.2268,121.4713
44,27.0,27.0,25.0,3.6,31.224,121.4771,31.2208,121.4795
46,27.0,27.0,26.0,4.0,31.2226,121.4737,31.2265,121.4764
75,27.0,17.0,35.0,4.9,31.2298,121.4761,31.2166,121.4773
46,27.0,27.0,27.0,4.1,31.2245,121.4766,31.2273,121.4759
132,44.0,45.0,31.0,4.5,31.2436,121.444,31.2457,121.453
141,44.0,24.0,42.0,5.1,31.2435,121.4452,31.2214,121.4412
140,44.0,13.0,54.0,6.7,31.2444,121.4465,31.2127,121.4306
40,43.0,43.0,24.0,4.1,31.244,121.432,31.2462,121.4334
58,44.0,23.0,44.0,6.0,31.2467,121.4406,31.2212,121.4382
32,43.0,42.0,34.0,4.0,31.244,121.432,31.2499,121.4219
28,34.0,33.0,32.0,4.2,31.238,121.4402,31.2347,121.43
128,34.0,34.0,25.0,3.4,31.236,121.4469,31.2335,121.4491
115,33.0,33.0,28.0,3.7,31.2395,121.4306,31.2375,121.4327
58,11.0,2.0,34.0,4.6000000000000005,31.2102,121.4198,31.2005,121.4274
32,21.0,11.0,32.0,4.5,31.2211,121.4191,31.2161,121.4125
69,11.0,13.0,34.0,4.2,31.2155,121.4195,31.2173,121.4347
36,11.0,12.0,28.0,3.4,31.2162,121.419,31.2133,121.4217
39,11.0,13.0,40.0,5.4,31.2174,121.4163,31.2116,121.4392
84,11.0,33.0,54.0,6.0,31.217,121.4109,31.2393,121.4385
69,8.0,8.0,23.0,3.5,31.2063,121.4817,31.207,121.4807
117,8.0,8.0,29.0,4.0,31.2063,121.4817,31.2083,121.4867
49,7.0,7.0,26.0,4.1,31.2008,121.4797,31.2014,121.4756
139,77.0,67.0,31.0,3.8,31.2778,121.4774,31.2696,121.4742
127,77.0,67.0,26.0,3.4,31.2716,121.4736,31.2678,121.4719
128,77.0,57.0,45.0,6.0,31.2778,121.4774,31.2513,121.4788
36,77.0,87.0,32.0,4.5,31.2758,121.4751,31.2833,121.4766
108,77.0,77.0,28.0,3.8,31.2779,121.4787,31.276,121.47
108,77.0,86.0,30.0,4.3,31.2763,121.4703,31.2803,121.4644
108,77.0,86.0,39.0,4.8999999999999995,31.2724,121.4785,31.2883,121.4668
48,77.0,76.0,34.0,4.5,31.2718,121.4719,31.2748,121.4617
40,31.0,31.0,28.0,3.8000000000000003,31.2314,121.4106,31.2362,121.4101
42,31.0,30.0,30.0,3.7,31.2303,121.4121,31.2339,121.4059
47,30.0,30.0,27.0,3.6,31.239,121.4026,31.2361,121.407
154,15.0,15.0,26.0,3.8,31.2108,121.454,31.2122,121.4501
144,15.0,14.0,30.0,4.3,31.2134,121.4521,31.2155,121.4457
143,15.0,14.0,34.0,4.9,31.2186,121.4593,31.217,121.4413
73,36.0,24.0,41.0,5.6,31.2334,121.4664,31.2296,121.4426
107,25.0,24.0,29.0,4.3,31.2294,121.4534,31.2291,121.444
51,35.0,43.0,39.0,5.2,31.2335,121.4565,31.2415,121.4369
62,26.0,48.0,41.0,5.3,31.2294,121.4693,31.2467,121.4822
51,35.0,44.0,39.0,4.8999999999999995,31.2317,121.4585,31.2461,121.4487
41,35.0,33.0,38.0,5.199999999999999,31.2325,121.4592,31.2363,121.4395
40,35.0,32.0,50.0,6.500000000000001,31.2335,121.4565,31.2353,121.422
40,25.0,34.0,35.0,4.5,31.222,121.4577,31.23,121.4466
42,35.0,33.0,45.0,6.0,31.2325,121.4592,31.2348,121.43
58,0.0,0.0,26.0,3.5,31.2062,121.4039,31.2055,121.403
57,0.0,0.0,32.0,4.3,31.2023,121.4008,31.2068,121.409
45,0.0,2.0,34.0,4.4,31.2038,121.4068,31.2066,121.4207
46,0.0,1.0,30.0,4.5,31.2004,121.403,31.2024,121.4116
70,0.0,10.0,30.0,4.2,31.2069,121.4074,31.2177,121.4067
57,0.0,0.0,25.0,4.0,31.2023,121.4008,31.205,121.403
63,48.0,58.0,33.0,4.3,31.2459,121.4837,31.2546,121.49
65,48.0,58.0,27.0,4.1,31.2459,121.4837,31.2507,121.4809
39,58.0,48.0,29.0,3.9,31.2503,121.4823,31.2443,121.4896
41,23.0,22.0,30.0,4.4,31.2289,121.4389,31.2232,121.4284
45,94.0,95.0,30.0,4.4,31.296,121.446,31.2909,121.4575
53,94.0,96.0,39.0,4.8999999999999995,31.2906,121.4418,31.2944,121.4629
46,94.0,95.0,37.0,5.0,31.2906,121.4418,31.299,121.4589
45,94.0,94.0,23.0,3.9000000000000004,31.2906,121.4418,31.2902,121.4414
1,25.0,38.0,44.0,5.2,31.222,121.4577,31.2374,121.4803
48,35.0,24.0,37.0,4.7,31.2335,121.4565,31.2278,121.4422
47,35.0,25.0,26.0,3.5,31.2308,121.4559,31.2294,121.4566
46,35.0,24.0,41.0,4.8999999999999995,31.2335,121.4565,31.2204,121.4411
141,35.0,35.0,25.0,3.9000000000000004,31.2397,121.4545,31.2387,121.4546
11,24.0,24.0,32.0,4.1,31.2211,121.4455,31.2285,121.4441
107,35.0,44.0,40.0,4.8999999999999995,31.2375,121.4595,31.2422,121.4406
16,24.0,23.0,36.0,4.7,31.2244,121.4482,31.2228,121.4336
60,24.0,26.0,43.0,5.4,31.2266,121.4427,31.2204,121.4683
15,24.0,23.0,28.0,4.1,31.2297,121.4414,31.2275,121.4391
60,25.0,26.0,28.0,4.1,31.2253,121.4558,31.2237,121.4645
125,35.0,34.0,34.0,4.800000000000001,31.2335,121.4565,31.2379,121.4417
69,35.0,25.0,29.0,3.6,31.2344,121.4596,31.2285,121.4583
47,35.0,24.0,40.0,5.2,31.2399,121.4559,31.2225,121.4426
146,35.0,25.0,28.0,3.6,31.2302,121.453,31.2296,121.456
69,35.0,26.0,26.0,4.3,31.2317,121.4585,31.2259,121.461
47,71.0,70.0,34.0,4.2,31.2711,121.42,31.2794,121.4079
48,71.0,60.0,26.0,4.1,31.2721,121.412,31.2694,121.405
39,72.0,60.0,41.0,5.5,31.2758,121.421,31.2696,121.4012
40,72.0,71.0,28.0,3.9000000000000004,31.2758,121.421,31.2765,121.4152
41,72.0,70.0,36.0,5.1,31.2758,121.421,31.2785,121.4028
40,72.0,61.0,38.0,4.4,31.2758,121.421,31.2625,121.414
128,77.0,65.0,42.0,5.3,31.2784,121.4785,31.2693,121.4583
61,77.0,78.0,28.0,3.8000000000000003,31.2747,121.4778,31.2771,121.4825
62,77.0,78.0,28.0,3.8000000000000003,31.2747,121.4778,31.2737,121.4851
126,47.0,36.0,38.0,4.8,31.2475,121.4724,31.2301,121.4643
61,47.0,36.0,35.0,4.7,31.2428,121.4735,31.2382,121.46
136,47.0,45.0,34.0,4.9,31.2475,121.4724,31.2417,121.4564
29,47.0,59.0,41.0,5.0,31.2432,121.4784,31.2594,121.4963
119,47.0,56.0,33.0,4.0,31.2475,121.4724,31.2556,121.4677
149,47.0,47.0,32.0,4.1,31.2475,121.4724,31.241,121.4758
51,47.0,45.0,40.0,4.8999999999999995,31.2432,121.4784,31.2423,121.4569
62,47.0,36.0,38.0,4.699999999999999,31.2428,121.4735,31.2301,121.4617
118,47.0,55.0,34.0,4.800000000000001,31.2475,121.4724,31.2514,121.4576
28,47.0,58.0,32.0,4.7,31.2465,121.4783,31.2568,121.4834
134,47.0,45.0,38.0,4.5,31.2475,121.4724,31.2461,121.4547
52,47.0,45.0,44.0,5.5,31.2465,121.4783,31.2459,121.4516
130,31.0,31.0,24.0,3.7,31.2303,121.4121,31.2306,121.4131
3,31.0,31.0,25.0,3.3000000000000003,31.23,121.4159,31.2302,121.4164
13,75.0,75.0,26.0,4.0,31.2728,121.4597,31.2714,121.4546
139,75.0,51.0,60.0,7.3,31.2723,121.4598,31.2577,121.4178
23,75.0,74.0,33.0,4.6000000000000005,31.2762,121.457,31.2719,121.443
118,75.0,65.0,28.0,4.0,31.2706,121.4532,31.2625,121.4537
56,75.0,76.0,31.0,4.2,31.2779,121.4547,31.2749,121.4629
23,75.0,74.0,35.0,4.800000000000001,31.2702,121.4591,31.2779,121.4469
119,75.0,65.0,33.0,4.7,31.2798,121.4554,31.267,121.4535
139,75.0,41.0,70.0,8.2,31.2798,121.4554,31.2403,121.4115
56,75.0,76.0,36.0,4.2,31.2787,121.4552,31.273,121.4684
118,75.0,75.0,30.0,3.8,31.2716,121.4597,31.2769,121.4542
139,75.0,31.0,73.0,8.299999999999999,31.2799,121.4574,31.2387,121.4115
118,75.0,75.0,30.0,4.5,31.2799,121.4582,31.2707,121.4551
139,75.0,41.0,67.0,8.0,31.2799,121.4582,31.246,121.4171
118,75.0,55.0,42.0,4.8999999999999995,31.2764,121.457,31.2577,121.4578
43,75.0,74.0,36.0,4.4,31.2797,121.4558,31.2773,121.4402
119,75.0,74.0,32.0,4.0,31.2701,121.4523,31.2773,121.4451
139,75.0,52.0,58.0,6.4,31.2799,121.4574,31.2542,121.4267
12,75.0,75.0,28.0,3.6,31.2799,121.4582,31.2795,121.4543
139,75.0,52.0,48.0,5.5,31.2761,121.4514,31.258,121.4296
51,45.0,54.0,37.0,4.6000000000000005,31.2474,121.4528,31.2582,121.4432
51,45.0,45.0,26.0,3.7,31.2474,121.4578,31.2473,121.4577
33,45.0,46.0,25.0,3.7,31.2474,121.4578,31.2479,121.4605
64,45.0,36.0,33.0,4.2,31.2405,121.4593,31.2348,121.4676
107,45.0,45.0,25.0,3.8,31.2435,121.4538,31.2463,121.4504
128,45.0,45.0,28.0,3.8000000000000003,31.2406,121.4512,31.2459,121.4554
58,61.0,71.0,38.0,5.1000000000000005,31.265,121.4126,31.279,121.4158
43,71.0,61.0,34.0,4.800000000000001,31.2718,121.4164,31.2607,121.4134
61,71.0,71.0,31.0,4.0,31.2796,121.4179,31.2728,121.4127
39,36.0,45.0,34.0,4.4,31.2302,121.4612,31.2431,121.4557
52,36.0,45.0,36.0,5.1000000000000005,31.238,121.4646,31.25,121.4569
106,36.0,37.0,34.0,4.4,31.2334,121.4664,31.2386,121.4754
55,36.0,45.0,35.0,4.5,31.2364,121.4628,31.2478,121.4556
52,36.0,45.0,34.0,4.0,31.2364,121.469,31.2411,121.4578
61,36.0,45.0,31.0,4.4,31.238,121.4646,31.2429,121.4581
119,26.0,36.0,34.0,4.4,31.2236,121.4662,31.2321,121.4626
61,36.0,45.0,40.0,4.8,31.2302,121.4612,31.2465,121.452
132,77.0,87.0,33.0,4.2,31.2769,121.4718,31.2876,121.4747
32,77.0,68.0,37.0,5.0,31.2787,121.4727,31.2692,121.4841
117,77.0,57.0,46.0,5.800000000000001,31.2769,121.4718,31.2546,121.477
33,77.0,68.0,42.0,5.5,31.2787,121.4727,31.2665,121.4889
32,77.0,67.0,28.0,3.8,31.2763,121.4703,31.2687,121.4757
99,67.0,65.0,39.0,5.0,31.262,121.475,31.2636,121.4543
15,69.0,88.0,44.0,5.6000000000000005,31.2616,121.4932,31.2829,121.4828
140,68.0,69.0,27.0,4.3,31.2626,121.4855,31.2656,121.4916
140,84.0,75.0,33.0,4.3,31.2804,121.4455,31.2766,121.4587
60,82.0,66.0,60.0,7.4,31.2883,121.4258,31.2695,121.4694
84,84.0,84.0,26.0,3.8,31.2846,121.4463,31.2824,121.4431
90,84.0,86.0,43.0,5.3,31.2884,121.4409,31.2835,121.4655
107,85.0,74.0,31.0,4.0,31.2831,121.4517,31.2788,121.4444
91,84.0,85.0,32.0,4.4,31.2846,121.4463,31.2809,121.457
39,44.0,45.0,33.0,4.1,31.2441,121.4404,31.2447,121.4515
64,34.0,41.0,46.0,5.699999999999999,31.2329,121.4453,31.2463,121.4173
143,43.0,43.0,26.0,3.7,31.2475,121.433,31.2493,121.4396
30,93.0,93.0,28.0,4.1,31.2949,121.4341,31.2971,121.4399
47,93.0,94.0,36.0,5.1000000000000005,31.2949,121.4341,31.2996,121.4489
97,94.0,84.0,33.0,4.9,31.2977,121.4402,31.2865,121.4453
125,94.0,84.0,30.0,4.5,31.2906,121.4418,31.2833,121.4462
45,93.0,93.0,30.0,4.0,31.2949,121.4341,31.29,121.4394
43,93.0,93.0,30.0,4.3,31.2949,121.4341,31.2916,121.4392
45,93.0,93.0,27.0,3.7,31.2949,121.4341,31.2931,121.4357
119,68.0,67.0,29.0,3.8,31.2626,121.4855,31.264,121.4774
48,69.0,68.0,31.0,4.4,31.2618,121.4906,31.2689,121.4816
104,69.0,57.0,36.0,5.3,31.2619,121.4929,31.2504,121.4791
98,74.0,62.0,42.0,5.4,31.2785,121.4419,31.2676,121.4227
161,84.0,74.0,38.0,5.199999999999999,31.2886,121.4405,31.2728,121.4454
39,84.0,73.0,38.0,4.7,31.2864,121.4494,31.2767,121.438
98,74.0,63.0,28.0,3.9,31.2703,121.4411,31.2684,121.4329
58,33.0,35.0,45.0,5.7,31.2346,121.4326,31.2381,121.4593
109,15.0,14.0,28.0,4.0,31.2132,121.4588,31.2132,121.4491
79,15.0,15.0,28.0,3.9,31.2132,121.4588,31.2175,121.4592
122,15.0,5.0,37.0,5.199999999999999,31.2186,121.4593,31.2012,121.4588
121,15.0,5.0,35.0,4.4,31.2152,121.455,31.2005,121.4547
29,77.0,66.0,37.0,4.8999999999999995,31.2724,121.4785,31.2663,121.4612
36,77.0,76.0,33.0,4.2,31.2787,121.4727,31.2716,121.4658
83,77.0,99.0,50.0,6.3,31.2709,121.4737,31.2904,121.4991
133,77.0,88.0,35.0,4.800000000000001,31.2718,121.4719,31.2836,121.4832
53,77.0,78.0,34.0,4.7,31.2721,121.4799,31.279,121.4876
147,77.0,67.0,31.0,4.7,31.2763,121.4703,31.2694,121.4779
36,77.0,77.0,29.0,4.4,31.2721,121.4799,31.279,121.4782
129,51.0,31.0,43.0,5.5,31.2582,121.4187,31.237,121.4197
26,0.0,11.0,36.0,4.6,31.2078,121.4007,31.2121,121.4188
41,18.0,17.0,35.0,4.3,31.2129,121.4862,31.2132,121.4712
39,18.0,17.0,31.0,4.3,31.2143,121.4802,31.2199,121.4735
40,18.0,17.0,32.0,4.0,31.2134,121.4872,31.2183,121.4759
18,18.0,9.0,34.0,5.0,31.2173,121.4813,31.2069,121.4933
51,18.0,28.0,30.0,4.4,31.2129,121.4862,31.2215,121.4814
41,18.0,17.0,33.0,4.3,31.2192,121.4808,31.2108,121.4701
80,24.0,25.0,30.0,4.7,31.2258,121.4479,31.2265,121.4591
44,61.0,51.0,34.0,4.0,31.2619,121.418,31.2524,121.4176
59,71.0,81.0,37.0,4.699999999999999,31.2718,121.4164,31.288,121.4124
85,60.0,71.0,32.0,4.2,31.2664,121.4036,31.2701,121.418
115,61.0,71.0,27.0,4.1,31.27,121.4154,31.276,121.4135
110,61.0,62.0,33.0,4.2,31.2651,121.4146,31.2619,121.4256
57,75.0,75.0,25.0,4.0,31.2792,121.4556,31.2763,121.4547
132,75.0,84.0,41.0,4.8999999999999995,31.2713,121.4532,31.29,121.4462
95,11.0,11.0,30.0,4.0,31.2139,121.4137,31.2172,121.4186
91,11.0,11.0,25.0,3.2,31.2109,121.412,31.2121,121.4112
72,11.0,11.0,25.0,4.1,31.2174,121.4163,31.2145,121.4181
117,11.0,13.0,36.0,4.7,31.2159,121.416,31.2114,121.4302
49,11.0,2.0,32.0,4.1,31.2146,121.4112,31.2088,121.4211
39,11.0,24.0,50.0,6.4,31.2171,121.414,31.2238,121.45
98,11.0,11.0,32.0,4.7,31.2104,121.4115,31.2196,121.4102
119,11.0,12.0,32.0,4.6,31.2197,121.4108,31.2142,121.4222
39,11.0,13.0,43.0,5.7,31.2141,121.4105,31.2194,121.4384
41,11.0,13.0,40.0,5.5,31.2186,121.4139,31.2142,121.4394
39,11.0,13.0,43.0,5.5,31.21,121.4144,31.2114,121.4383
128,11.0,22.0,30.0,4.0,31.217,121.4109,31.2208,121.42
51,11.0,12.0,33.0,4.9,31.2188,121.4152,31.2174,121.4295
39,11.0,12.0,32.0,4.4,31.2187,121.4147,31.2106,121.4268
49,11.0,12.0,35.0,4.800000000000001,31.2139,121.4137,31.2101,121.4273
118,11.0,12.0,32.0,4.6,31.217,121.4109,31.2157,121.4224
49,11.0,2.0,43.0,5.2,31.2197,121.4108,31.2008,121.4262
58,32.0,23.0,36.0,4.4,31.2337,121.4227,31.2287,121.4357
101,32.0,33.0,28.0,3.9,31.2397,121.4253,31.2366,121.4349
43,33.0,32.0,30.0,3.9000000000000004,31.2349,121.4303,31.2392,121.4278
52,35.0,35.0,26.0,3.5,31.2309,121.459,31.2321,121.4586
66,35.0,25.0,32.0,4.0,31.2323,121.4515,31.2222,121.4572
52,35.0,35.0,27.0,4.0,31.2335,121.4565,31.2334,121.45
141,35.0,25.0,37.0,4.6000000000000005,31.2343,121.4579,31.2204,121.454
38,25.0,36.0,35.0,4.6000000000000005,31.2283,121.4558,31.2386,121.4621
69,25.0,25.0,28.0,4.3,31.2296,121.4546,31.2211,121.4535
147,25.0,25.0,24.0,3.4,31.2283,121.4558,31.2284,121.459
129,25.0,25.0,30.0,4.3,31.2211,121.4565,31.2289,121.4531
38,25.0,36.0,34.0,4.7,31.2265,121.4529,31.2389,121.464
30,36.0,25.0,37.0,4.7,31.2364,121.4628,31.2252,121.452
134,6.0,6.0,25.0,3.6,31.2079,121.4604,31.2083,121.461
85,6.0,5.0,30.0,3.7,31.2051,121.4607,31.2032,121.4552
6,6.0,17.0,36.0,5.199999999999999,31.2079,121.4604,31.211,121.4789
98,6.0,15.0,42.0,5.4,31.2025,121.4695,31.2144,121.453
139,31.0,22.0,37.0,4.7,31.236,121.4187,31.2207,121.4218
