time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
23,75.0,74.0,26.0,3.8,31.2778,121.4518,31.2799,121.4482
38,75.0,50.0,72.0,8.5,31.2778,121.4566,31.2516,121.402
57,75.0,75.0,32.0,4.5,31.2797,121.4558,31.2727,121.4526
115,75.0,74.0,30.0,4.7,31.2799,121.4537,31.2719,121.4472
112,75.0,74.0,36.0,4.4,31.2755,121.4585,31.2721,121.4444
60,75.0,74.0,27.0,3.7,31.272,121.4514,31.2734,121.4488
84,75.0,65.0,29.0,3.6,31.2713,121.4532,31.2655,121.4528
112,75.0,74.0,35.0,4.3,31.2762,121.457,31.2721,121.4421
116,75.0,73.0,40.0,5.3,31.2798,121.4554,31.2783,121.4315
38,75.0,50.0,57.0,6.699999999999999,31.2767,121.45,31.2575,121.4099
60,75.0,75.0,25.0,3.3000000000000003,31.2704,121.4515,31.2702,121.4513
135,75.0,73.0,34.0,4.800000000000001,31.2779,121.4523,31.2747,121.4382
38,75.0,60.0,58.0,7.1,31.2704,121.4515,31.2626,121.4063
39,44.0,54.0,32.0,4.1,31.241,121.448,31.2504,121.4437
124,44.0,34.0,35.0,4.9,31.2444,121.4465,31.2307,121.4478
124,44.0,34.0,38.0,4.4,31.2444,121.4465,31.2304,121.4436
1,44.0,32.0,38.0,4.8,31.2444,121.4419,31.238,121.4212
36,44.0,54.0,28.0,4.1,31.2467,121.4406,31.2518,121.4481
38,44.0,54.0,30.0,4.1,31.2444,121.4419,31.2545,121.4452
124,44.0,34.0,30.0,4.4,31.2435,121.4452,31.2342,121.4477
99,44.0,56.0,38.0,4.8999999999999995,31.2448,121.4493,31.2562,121.4636
95,34.0,44.0,31.0,4.6,31.238,121.4402,31.2475,121.4468
136,33.0,53.0,38.0,5.2,31.2388,121.4312,31.259,121.4313
41,44.0,55.0,40.0,4.8,31.2441,121.4404,31.2572,121.4541
113,44.0,53.0,43.0,5.7,31.2448,121.4493,31.2589,121.4308
61,71.0,63.0,37.0,5.199999999999999,31.2718,121.4164,31.2678,121.4347
124,61.0,72.0,28.0,4.0,31.27,121.4154,31.2732,121.4245
115,71.0,70.0,36.0,4.5,31.279,121.4146,31.2716,121.401
63,61.0,62.0,28.0,4.3,31.27,121.4154,31.2679,121.4247
147,94.0,85.0,37.0,4.8999999999999995,31.2977,121.4402,31.2865,121.4563
136,94.0,96.0,39.0,5.1,31.296,121.446,31.2983,121.4653
47,24.0,24.0,28.0,3.9,31.2221,121.4402,31.229,121.4457
37,24.0,35.0,36.0,4.5,31.2248,121.4449,31.2367,121.452
49,24.0,24.0,26.0,4.1,31.2259,121.45,31.2217,121.445
56,27.0,27.0,29.0,4.0,31.2267,121.4772,31.2206,121.4777
53,27.0,27.0,27.0,4.0,31.2285,121.4757,31.229,121.4703
74,11.0,31.0,38.0,4.9,31.2186,121.4139,31.2338,121.413
133,11.0,21.0,30.0,4.3,31.2187,121.4147,31.2232,121.4184
59,11.0,22.0,36.0,4.7,31.2187,121.4147,31.2266,121.4258
56,11.0,33.0,44.0,5.3,31.2174,121.4163,31.2364,121.4341
32,11.0,31.0,46.0,6.3,31.2107,121.4101,31.2378,121.4157
130,11.0,21.0,30.0,3.9,31.2154,121.4175,31.2234,121.4189
75,11.0,31.0,40.0,5.0,31.2107,121.4101,31.2313,121.4104
32,11.0,41.0,48.0,5.8,31.2135,121.4125,31.2423,121.4173
57,11.0,22.0,37.0,5.0,31.2158,121.4142,31.2287,121.4216
58,11.0,23.0,50.0,5.6,31.2104,121.4115,31.2299,121.4336
93,11.0,12.0,24.0,3.4000000000000004,31.2138,121.42,31.2151,121.4201
76,11.0,30.0,43.0,5.2,31.2135,121.4125,31.2337,121.4014
57,7.0,9.0,33.0,4.9,31.2008,121.4797,31.2016,121.4945
46,8.0,7.0,32.0,4.0,31.2063,121.4817,31.2026,121.4713
135,7.0,6.0,35.0,4.5,31.2015,121.4765,31.2095,121.4635
114,77.0,76.0,31.0,4.5,31.2758,121.4751,31.2702,121.469
165,77.0,88.0,37.0,4.800000000000001,31.276,121.4724,31.2819,121.4866
103,77.0,79.0,40.0,4.8999999999999995,31.272,121.4726,31.2703,121.4953
134,77.0,69.0,42.0,5.6,31.2769,121.4718,31.2627,121.4906
115,67.0,76.0,36.0,4.7,31.2624,121.4722,31.2733,121.462
148,77.0,68.0,37.0,4.8,31.2769,121.4718,31.2691,121.4893
48,77.0,67.0,34.0,4.7,31.2763,121.4703,31.2632,121.4723
22,15.0,14.0,37.0,4.6000000000000005,31.2132,121.4588,31.214,121.443
61,25.0,16.0,36.0,4.4,31.2253,121.4558,31.2166,121.4661
22,15.0,15.0,28.0,3.6,31.2155,121.4508,31.2175,121.4533
56,25.0,26.0,30.0,4.6,31.226,121.4521,31.2294,121.4621
147,36.0,23.0,42.0,5.5,31.2302,121.4612,31.2256,121.4365
148,36.0,13.0,49.0,5.699999999999999,31.2302,121.4612,31.2118,121.4352
126,35.0,28.0,45.0,5.800000000000001,31.2317,121.4585,31.2285,121.4884
116,35.0,25.0,31.0,4.2,31.2356,121.4518,31.2266,121.4545
59,48.0,57.0,38.0,4.6,31.2459,121.4837,31.2599,121.4717
115,58.0,38.0,47.0,5.800000000000001,31.2571,121.4841,31.2321,121.4869
25,49.0,59.0,36.0,4.2,31.2428,121.4969,31.255,121.4911
41,23.0,23.0,30.0,4.2,31.2221,121.4345,31.2258,121.4314
38,23.0,24.0,30.0,4.5,31.2282,121.4351,31.2299,121.4454
37,23.0,24.0,28.0,3.9,31.2282,121.4351,31.2251,121.4427
41,24.0,33.0,38.0,4.6000000000000005,31.2204,121.4481,31.2323,121.4385
109,24.0,25.0,30.0,4.5,31.2235,121.4481,31.2203,121.4596
110,24.0,25.0,33.0,4.7,31.2278,121.4411,31.2252,121.4532
121,24.0,13.0,34.0,4.6000000000000005,31.2254,121.4403,31.2135,121.4365
101,74.0,74.0,24.0,3.4,31.2703,121.4411,31.2701,121.4449
96,84.0,73.0,40.0,5.1,31.2883,121.4429,31.2719,121.4351
104,84.0,84.0,27.0,3.8,31.2804,121.4455,31.283,121.4458
125,94.0,93.0,34.0,4.5,31.296,121.446,31.2918,121.4304
124,94.0,93.0,27.0,3.9000000000000004,31.2906,121.4418,31.293,121.4361
147,22.0,22.0,30.0,3.8000000000000003,31.2266,121.4273,31.2235,121.4204
46,71.0,70.0,26.0,3.7,31.2719,121.4121,31.271,121.408
46,71.0,70.0,27.0,3.9000000000000004,31.2703,121.4101,31.2751,121.4084
51,68.0,78.0,35.0,4.4,31.2626,121.4855,31.2762,121.4825
51,77.0,78.0,32.0,4.3,31.2758,121.4751,31.2794,121.4818
117,77.0,46.0,46.0,6.0,31.2735,121.4759,31.2461,121.4646
59,77.0,77.0,28.0,4.2,31.2709,121.4737,31.2791,121.4718
109,67.0,77.0,32.0,4.2,31.2624,121.4722,31.272,121.4798
94,77.0,77.0,27.0,4.0,31.2716,121.4736,31.2727,121.477
49,68.0,78.0,33.0,4.4,31.2626,121.4855,31.2754,121.4806
50,77.0,78.0,27.0,4.0,31.2758,121.4751,31.2776,121.4821
49,77.0,78.0,38.0,4.4,31.272,121.4726,31.275,121.4881
50,77.0,78.0,30.0,3.6,31.2758,121.4751,31.278,121.4801
110,77.0,77.0,28.0,3.9,31.2769,121.4718,31.2702,121.4772
117,47.0,44.0,46.0,5.2,31.2482,121.4705,31.2456,121.4442
70,47.0,68.0,38.0,4.699999999999999,31.2465,121.4783,31.2608,121.4887
85,47.0,27.0,45.0,5.6000000000000005,31.2482,121.4705,31.2257,121.4789
96,25.0,25.0,24.0,3.2,31.2211,121.4565,31.2211,121.4551
37,36.0,24.0,44.0,5.9,31.238,121.4646,31.2242,121.4418
104,36.0,55.0,42.0,5.5,31.2302,121.4612,31.2505,121.4543
65,35.0,45.0,30.0,4.6,31.2308,121.4559,31.2417,121.4543
137,25.0,33.0,39.0,5.0,31.2293,121.4595,31.2312,121.4391
37,36.0,24.0,37.0,5.199999999999999,31.2311,121.4614,31.2208,121.4463
62,25.0,25.0,27.0,3.6,31.2294,121.4534,31.229,121.4583
116,36.0,16.0,48.0,5.5,31.2364,121.469,31.2116,121.4634
108,31.0,31.0,32.0,4.4,31.23,121.4159,31.2386,121.4138
134,31.0,43.0,42.0,5.800000000000001,31.2345,121.4116,31.2497,121.431
98,20.0,20.0,31.0,4.4,31.2231,121.4008,31.2208,121.4098
97,10.0,21.0,41.0,5.2,31.2112,121.4006,31.2227,121.4181
47,30.0,31.0,31.0,4.5,31.239,121.4026,31.2367,121.4122
133,31.0,32.0,31.0,4.1,31.2324,121.4117,31.2309,121.4219
51,84.0,73.0,33.0,4.0,31.2816,121.4414,31.275,121.4313
114,84.0,84.0,26.0,3.8,31.2826,121.4495,31.2864,121.4474
106,74.0,95.0,49.0,5.699999999999999,31.2703,121.4411,31.2959,121.4567
86,84.0,74.0,25.0,3.5,31.2816,121.4414,31.2797,121.4436
29,94.0,97.0,51.0,5.9,31.2977,121.4402,31.2963,121.4766
67,84.0,84.0,27.0,3.6,31.2886,121.4405,31.2882,121.4437
84,83.0,65.0,54.0,6.3,31.2896,121.4385,31.2623,121.4577
84,84.0,66.0,46.0,5.8999999999999995,31.2883,121.4429,31.2675,121.4655
76,84.0,83.0,31.0,4.6,31.2884,121.4409,31.2825,121.4311
39,84.0,84.0,30.0,3.8,31.2884,121.4409,31.2825,121.4475
50,84.0,73.0,34.0,4.6000000000000005,31.2884,121.4409,31.2773,121.435
11,58.0,79.0,43.0,5.5,31.2503,121.4803,31.272,121.4903
40,58.0,69.0,40.0,5.2,31.2503,121.4803,31.2609,121.4999
57,75.0,74.0,29.0,3.9,31.2778,121.4566,31.2796,121.4474
86,75.0,74.0,36.0,4.6000000000000005,31.279,121.4546,31.2749,121.4419
34,75.0,75.0,28.0,4.1,31.2713,121.4523,31.2748,121.4509
34,75.0,75.0,27.0,3.6,31.2798,121.4554,31.2781,121.4585
58,75.0,65.0,34.0,4.3,31.275,121.4573,31.266,121.451
34,75.0,73.0,42.0,5.7,31.275,121.4573,31.2779,121.433
130,74.0,42.0,56.0,6.800000000000001,31.2728,121.4429,31.2447,121.42
15,75.0,76.0,32.0,4.4,31.2701,121.452,31.2779,121.462
16,75.0,76.0,33.0,4.7,31.2779,121.4547,31.274,121.4666
16,75.0,86.0,28.0,4.1,31.2778,121.4566,31.286,121.4608
129,75.0,63.0,42.0,5.7,31.2785,121.4508,31.2606,121.4368
129,75.0,63.0,37.0,5.1000000000000005,31.2747,121.4527,31.2699,121.4368
98,75.0,50.0,67.0,7.800000000000001,31.2751,121.4579,31.2572,121.4043
16,75.0,86.0,38.0,4.8,31.2702,121.4591,31.2873,121.4604
57,75.0,64.0,34.0,4.9,31.2737,121.4593,31.2672,121.4457
86,75.0,74.0,26.0,4.0,31.2704,121.4521,31.2716,121.4477
130,74.0,42.0,59.0,6.8,31.2785,121.4419,31.2425,121.4231
15,75.0,85.0,37.0,5.1000000000000005,31.2737,121.4593,31.2882,121.4583
15,75.0,75.0,27.0,3.4,31.2785,121.4508,31.2778,121.4551
130,75.0,53.0,47.0,5.8999999999999995,31.2755,121.4578,31.254,121.4349
58,75.0,53.0,48.0,5.8,31.2755,121.4585,31.2556,121.4355
98,75.0,50.0,69.0,8.5,31.2782,121.4571,31.252,121.4041
34,75.0,73.0,39.0,4.8,31.2762,121.457,31.2771,121.4348
15,75.0,75.0,25.0,3.5,31.2778,121.4566,31.2784,121.454
34,75.0,75.0,28.0,4.1,31.2716,121.4597,31.2766,121.4572
58,75.0,43.0,50.0,6.1,31.2701,121.452,31.2483,121.4332
16,75.0,85.0,31.0,4.4,31.2717,121.4558,31.28,121.453
86,75.0,75.0,23.0,3.3000000000000003,31.2782,121.4571,31.2794,121.4569
57,75.0,64.0,38.0,5.4,31.2737,121.4593,31.2627,121.4422
99,75.0,52.0,50.0,6.300000000000001,31.2743,121.4511,31.2554,121.4234
98,75.0,50.0,67.0,7.800000000000001,31.273,121.4573,31.2543,121.4044
58,75.0,64.0,34.0,4.5,31.2714,121.4541,31.2684,121.4419
129,75.0,74.0,27.0,3.8000000000000003,31.2709,121.4555,31.2745,121.4493
98,75.0,74.0,29.0,3.8000000000000003,31.2785,121.4508,31.2748,121.4444
130,75.0,43.0,58.0,7.199999999999999,31.2799,121.4582,31.2436,121.4398
58,75.0,43.0,55.0,6.4,31.2723,121.4598,31.2433,121.4356
98,75.0,74.0,32.0,4.3,31.2778,121.4566,31.2705,121.4446
34,75.0,74.0,39.0,5.199999999999999,31.2737,121.4593,31.2743,121.4401
99,75.0,51.0,53.0,6.2,31.2704,121.4515,31.252,121.4174
59,45.0,45.0,26.0,4.3,31.2428,121.4502,31.2462,121.4542
65,45.0,55.0,30.0,3.8000000000000003,31.2474,121.4528,31.2522,121.4524
111,71.0,63.0,41.0,5.5,31.2719,121.4121,31.2645,121.4347
53,61.0,80.0,52.0,6.000000000000001,31.2619,121.418,31.2893,121.4014
151,60.0,81.0,39.0,5.0,31.2664,121.4036,31.2846,121.4101
149,71.0,71.0,31.0,3.8,31.2721,121.412,31.2782,121.4189
52,61.0,80.0,47.0,5.7,31.2635,121.4193,31.2863,121.4063
3,71.0,61.0,32.0,4.4,31.2785,121.418,31.2667,121.4138
141,26.0,47.0,34.0,4.3,31.2294,121.4693,31.2427,121.4712
64,26.0,16.0,34.0,4.7,31.2236,121.4662,31.211,121.4643
97,36.0,26.0,32.0,4.0,31.2364,121.469,31.2278,121.4609
121,25.0,34.0,38.0,4.800000000000001,31.2257,121.4505,31.239,121.4432
92,77.0,77.0,29.0,3.7,31.276,121.4724,31.2709,121.4754
48,77.0,67.0,39.0,5.199999999999999,31.2778,121.4774,31.2609,121.471
100,77.0,89.0,33.0,4.5,31.2784,121.4785,31.2854,121.4902
128,67.0,78.0,41.0,4.8,31.2624,121.4722,31.2772,121.4868
127,67.0,78.0,36.0,4.6,31.2691,121.4713,31.2783,121.4886
37,77.0,87.0,31.0,4.0,31.2735,121.4759,31.2819,121.4772
127,67.0,77.0,35.0,4.6000000000000005,31.262,121.475,31.2774,121.4717
48,77.0,67.0,31.0,4.3,31.2724,121.4785,31.2613,121.4784
71,68.0,59.0,33.0,4.7,31.2623,121.4815,31.258,121.4935
111,77.0,79.0,42.0,5.0,31.2709,121.4737,31.2787,121.4977
38,77.0,86.0,39.0,4.6,31.2778,121.4774,31.2899,121.4629
155,77.0,78.0,29.0,3.8,31.2758,121.4751,31.2721,121.4844
38,77.0,86.0,33.0,4.4,31.2718,121.4719,31.2821,121.4686
99,77.0,88.0,38.0,4.7,31.2721,121.4799,31.287,121.4844
6,58.0,67.0,32.0,4.1,31.2585,121.4861,31.262,121.476
82,68.0,67.0,34.0,4.3,31.2665,121.4813,31.2601,121.4711
37,68.0,58.0,31.0,4.3,31.2626,121.4855,31.2564,121.4801
123,58.0,57.0,36.0,4.2,31.2561,121.4855,31.2522,121.4727
71,69.0,78.0,30.0,4.4,31.2618,121.4906,31.2711,121.4899
48,44.0,23.0,43.0,5.2,31.2437,121.4403,31.2241,121.4315
47,33.0,33.0,29.0,4.2,31.231,121.4369,31.2344,121.4329
34,44.0,22.0,44.0,5.6000000000000005,31.2408,121.4495,31.2255,121.4276
49,44.0,23.0,42.0,4.8,31.2448,121.4493,31.2274,121.4374
72,73.0,84.0,36.0,4.7,31.2765,121.4383,31.2896,121.4429
70,85.0,83.0,40.0,5.1,31.2814,121.4541,31.2854,121.4343
60,84.0,85.0,32.0,4.2,31.2884,121.4409,31.2885,121.4545
55,68.0,69.0,30.0,4.5,31.2623,121.4815,31.2649,121.4928
111,74.0,83.0,29.0,3.9000000000000004,31.2785,121.4419,31.2843,121.4397
112,74.0,82.0,41.0,4.8999999999999995,31.2728,121.4429,31.2838,121.4247
33,73.0,64.0,31.0,3.8,31.2765,121.4383,31.2695,121.4425
7,84.0,82.0,42.0,5.2,31.2804,121.4455,31.2858,121.4225
7,84.0,81.0,45.0,5.6000000000000005,31.282,121.4407,31.2882,121.4148
59,34.0,44.0,30.0,4.0,31.2361,121.4452,31.2414,121.4437
46,75.0,87.0,47.0,6.1,31.2767,121.45,31.2898,121.4791
150,11.0,12.0,28.0,3.7,31.2138,121.4194,31.2188,121.4229
18,10.0,12.0,38.0,5.1,31.2115,121.4025,31.2173,121.4202
59,10.0,11.0,35.0,4.2,31.2115,121.4025,31.2161,121.4157
86,37.0,25.0,44.0,5.9,31.2341,121.4764,31.2221,121.4519
42,24.0,34.0,32.0,4.4,31.2267,121.4488,31.232,121.4433
42,24.0,35.0,32.0,4.1,31.2275,121.4445,31.2327,121.4501
116,24.0,22.0,44.0,5.1,31.2258,121.4479,31.2222,121.4243
58,24.0,22.0,41.0,4.8999999999999995,31.2248,121.4449,31.227,121.4239
116,24.0,23.0,30.0,3.8,31.2296,121.4403,31.2276,121.4324
77,24.0,34.0,32.0,4.5,31.2254,121.4403,31.2369,121.4471
105,24.0,24.0,30.0,3.9000000000000004,31.2276,121.4402,31.2233,121.4428
105,24.0,14.0,34.0,4.0,31.225,121.4473,31.2159,121.4452
116,24.0,23.0,26.0,3.9000000000000004,31.2213,121.4438,31.2248,121.4399
58,24.0,24.0,26.0,3.4,31.2214,121.4423,31.2228,121.4401
105,24.0,14.0,31.0,4.7,31.2216,121.4493,31.211,121.4475
70,24.0,25.0,31.0,4.2,31.2267,121.4488,31.2257,121.4598
103,25.0,26.0,33.0,4.6,31.2237,121.4537,31.2271,121.464
54,35.0,15.0,35.0,5.0,31.2323,121.4515,31.2186,121.4511
47,35.0,34.0,34.0,4.6000000000000005,31.2308,121.4559,31.2364,121.4425
102,25.0,26.0,39.0,4.8999999999999995,31.22,121.4515,31.2284,121.4684
47,35.0,34.0,32.0,4.9,31.2376,121.4554,31.2318,121.4436
32,71.0,70.0,28.0,3.6,31.2747,121.4126,31.2739,121.4087
27,71.0,70.0,32.0,4.2,31.2703,121.4101,31.274,121.4024
74,71.0,72.0,28.0,4.2,31.2785,121.418,31.2774,121.4239
148,75.0,64.0,40.0,5.5,31.2782,121.4571,31.2624,121.4464
138,75.0,85.0,28.0,4.3,31.2755,121.4585,31.2825,121.452
121,11.0,32.0,38.0,4.8,31.2159,121.416,31.2342,121.4257
37,11.0,13.0,41.0,5.1,31.2188,121.4152,31.2168,121.4399
46,11.0,32.0,39.0,4.8999999999999995,31.2155,121.4195,31.2317,121.4264
61,11.0,11.0,26.0,3.6,31.2139,121.4137,31.2152,121.4195
61,11.0,11.0,31.0,4.5,31.2107,121.4101,31.2161,121.4184
72,11.0,10.0,29.0,3.7,31.217,121.4109,31.2165,121.4042
76,11.0,11.0,24.0,3.9,31.2138,121.4194,31.2105,121.417
88,11.0,2.0,42.0,4.8,31.2187,121.4147,31.2018,121.4225
59,11.0,11.0,31.0,4.0,31.2107,121.4101,31.2161,121.4198
63,11.0,11.0,28.0,4.0,31.213,121.4198,31.215,121.4169
119,11.0,32.0,47.0,6.1,31.2107,121.4101,31.2376,121.421
71,11.0,20.0,30.0,4.0,31.217,121.4109,31.2243,121.4076
108,11.0,11.0,31.0,4.3,31.2107,121.4101,31.2179,121.4131
13,11.0,31.0,42.0,4.8999999999999995,31.2174,121.4163,31.2352,121.412
145,11.0,20.0,40.0,4.6,31.2138,121.42,31.2283,121.4088
119,11.0,31.0,36.0,5.1,31.2138,121.4194,31.2306,121.4195
116,11.0,11.0,30.0,3.9,31.2162,121.419,31.21,121.4124
45,33.0,33.0,28.0,3.8,31.2395,121.4306,31.2394,121.4349
46,33.0,23.0,29.0,3.9,31.2346,121.4326,31.2283,121.4393
118,33.0,43.0,37.0,5.0,31.23,121.4355,31.245,121.4335
75,68.0,69.0,36.0,5.1,31.2665,121.4813,31.262,121.4993
116,68.0,69.0,33.0,4.3,31.2626,121.4855,31.2685,121.4989
116,68.0,69.0,30.0,3.7,31.2644,121.4848,31.264,121.4907
125,69.0,88.0,48.0,5.9,31.2618,121.4906,31.2873,121.4849
111,68.0,78.0,34.0,4.0,31.2665,121.4813,31.2743,121.4893
142,68.0,69.0,27.0,4.1,31.2653,121.4889,31.2619,121.4905
121,69.0,79.0,36.0,4.800000000000001,31.2616,121.4932,31.2738,121.4915
110,68.0,68.0,30.0,3.8,31.2696,121.4888,31.2654,121.4809
99,69.0,79.0,38.0,5.0,31.2632,121.498,31.2764,121.4913
153,31.0,30.0,31.0,3.9,31.234,121.4145,31.2357,121.4053
127,31.0,31.0,26.0,4.0,31.2359,121.4171,31.2308,121.4144
56,31.0,21.0,37.0,5.1000000000000005,31.236,121.4163,31.2212,121.4171
148,31.0,31.0,28.0,4.0,31.23,121.4159,31.2331,121.4127
138,31.0,50.0,42.0,5.7,31.2359,121.4171,31.2566,121.4018
133,15.0,14.0,28.0,4.3,31.2152,121.455,31.2142,121.4471
44,15.0,5.0,27.0,3.9000000000000004,31.2132,121.4588,31.2082,121.4585
102,16.0,16.0,23.0,3.4000000000000004,31.212,121.4646,31.2114,121.463
36,26.0,28.0,33.0,4.2,31.2294,121.4693,31.2245,121.4812
141,15.0,26.0,34.0,4.9,31.2192,121.4517,31.2255,121.4647
66,4.0,15.0,28.0,4.4,31.2035,121.4468,31.2104,121.4501
35,71.0,70.0,27.0,4.1,31.2761,121.4138,31.2728,121.4075
31,27.0,6.0,42.0,5.5,31.2226,121.4737,31.2017,121.46
31,27.0,6.0,46.0,5.9,31.2298,121.4761,31.2062,121.469
104,7.0,16.0,38.0,5.4,31.2025,121.4797,31.217,121.4636
107,17.0,16.0,32.0,4.3,31.2108,121.4719,31.2154,121.461
50,17.0,9.0,44.0,5.7,31.2138,121.4771,31.2007,121.4996
126,27.0,26.0,36.0,4.6000000000000005,31.224,121.4771,31.2268,121.4625
117,27.0,47.0,39.0,5.3,31.2245,121.4766,31.2424,121.473
124,28.0,25.0,44.0,5.2,31.226,121.4812,31.2218,121.4527
155,27.0,26.0,33.0,4.3,31.2298,121.4761,31.2266,121.4647
41,17.0,16.0,29.0,4.4,31.2112,121.4712,31.2145,121.4619
130,14.0,23.0,34.0,4.0,31.2153,121.4446,31.2228,121.4376
29,23.0,21.0,40.0,5.3,31.2256,121.438,31.2238,121.4185
52,24.0,14.0,32.0,4.800000000000001,31.2262,121.4419,31.215,121.4489
53,24.0,15.0,44.0,5.4,31.2296,121.4403,31.2143,121.4585
109,84.0,85.0,29.0,4.0,31.2816,121.4414,31.2824,121.4505
108,84.0,97.0,44.0,5.6,31.2826,121.4495,31.2925,121.4729
62,71.0,82.0,40.0,5.0,31.2727,121.4137,31.2884,121.4287
54,61.0,62.0,30.0,4.0,31.2635,121.4193,31.2606,121.4267
32,71.0,62.0,34.0,4.9,31.2727,121.4137,31.2622,121.4217
35,61.0,62.0,29.0,4.3,31.27,121.4154,31.2658,121.4223
54,61.0,62.0,31.0,4.4,31.265,121.4126,31.2699,121.4235
