time,arrival_id,delivery_id,promise_time,delivery_fee,merchant_latitude,merchant_longitude,user_latitude,user_longitude
141,44.0,33.0,36.0,4.5,31.2435,121.4452,31.2328,121.4334
147,33.0,33.0,28.0,4.2,31.231,121.4369,31.2329,121.4317
43,34.0,43.0,31.0,4.1,31.2396,121.4488,31.2402,121.4389
117,43.0,42.0,30.0,4.2,31.2434,121.4352,31.2437,121.4269
148,33.0,33.0,28.0,4.1,31.2305,121.4318,31.2371,121.4342
45,12.0,13.0,27.0,4.1,31.2131,121.4294,31.212,121.4331
104,12.0,11.0,29.0,4.4,31.2123,121.4268,31.218,121.42
45,12.0,12.0,30.0,4.3,31.2178,121.425,31.2114,121.4281
26,12.0,2.0,33.0,4.2,31.2135,121.4231,31.202,121.4202
54,22.0,21.0,32.0,3.8,31.2268,121.4202,31.2258,121.4107
126,11.0,12.0,31.0,3.9,31.2186,121.4139,31.2128,121.4206
21,75.0,85.0,32.0,4.3,31.2754,121.4501,31.2811,121.4566
21,75.0,84.0,30.0,4.0,31.2778,121.4566,31.2824,121.448
40,75.0,75.0,24.0,3.9,31.2716,121.4597,31.2725,121.4562
5,75.0,56.0,49.0,6.199999999999999,31.2779,121.4547,31.2522,121.4692
21,75.0,85.0,33.0,4.9,31.2704,121.4521,31.2817,121.454
36,75.0,76.0,28.0,4.2,31.2701,121.4523,31.2724,121.4613
2,75.0,65.0,36.0,4.4,31.2755,121.4578,31.2609,121.4513
36,75.0,76.0,33.0,4.4,31.272,121.4514,31.2771,121.462
5,75.0,56.0,43.0,5.3,31.2718,121.457,31.2501,121.4612
41,75.0,86.0,37.0,4.5,31.2764,121.457,31.2894,121.4634
41,75.0,76.0,33.0,4.7,31.2779,121.4547,31.2703,121.4672
2,75.0,65.0,40.0,4.699999999999999,31.2779,121.4523,31.262,121.4572
21,75.0,74.0,28.0,4.1,31.2778,121.4566,31.2795,121.4488
40,75.0,76.0,36.0,4.5,31.2799,121.4537,31.2734,121.466
38,58.0,58.0,27.0,3.6,31.2561,121.4855,31.2566,121.4896
48,58.0,59.0,29.0,4.2,31.252,121.486,31.2543,121.4951
35,58.0,58.0,27.0,4.0,31.2571,121.4841,31.2554,121.4863
35,58.0,59.0,34.0,4.3,31.2503,121.4803,31.2563,121.492
45,58.0,58.0,24.0,4.0,31.2513,121.4844,31.2512,121.4806
35,94.0,93.0,28.0,3.6,31.2977,121.4402,31.2944,121.436
123,84.0,81.0,45.0,5.9,31.2884,121.4409,31.2817,121.412
115,94.0,73.0,41.0,5.1,31.296,121.446,31.2789,121.434
34,94.0,93.0,31.0,3.9,31.296,121.446,31.2918,121.4375
29,94.0,94.0,26.0,4.1,31.2906,121.4418,31.2922,121.4464
59,13.0,12.0,33.0,4.6000000000000005,31.2104,121.4345,31.216,121.4208
48,12.0,13.0,31.0,4.1,31.215,121.4262,31.2179,121.4373
46,12.0,13.0,32.0,4.3,31.22,121.4211,31.2158,121.4304
47,12.0,12.0,24.0,3.4000000000000004,31.2187,121.4298,31.2187,121.4274
46,68.0,77.0,37.0,5.0,31.2656,121.4871,31.2759,121.4748
57,68.0,48.0,39.0,4.699999999999999,31.2644,121.4848,31.2475,121.4802
41,27.0,17.0,30.0,4.3,31.2243,121.4731,31.2176,121.4784
133,27.0,29.0,34.0,4.5,31.2226,121.4737,31.2271,121.4904
27,27.0,27.0,27.0,3.7,31.225,121.4778,31.2201,121.4796
78,27.0,17.0,27.0,4.3,31.222,121.4722,31.2176,121.4758
71,17.0,27.0,32.0,4.800000000000001,31.2124,121.4773,31.2233,121.4707
71,17.0,27.0,32.0,4.5,31.2193,121.4794,31.2272,121.4738
38,27.0,36.0,40.0,5.1,31.2267,121.4772,31.2365,121.461
37,17.0,27.0,34.0,4.5,31.2193,121.4794,31.2274,121.4746
40,44.0,53.0,38.0,4.8,31.2421,121.4471,31.2517,121.4306
3,44.0,33.0,35.0,4.7,31.241,121.448,31.2368,121.4306
54,33.0,33.0,26.0,3.7,31.231,121.4369,31.2306,121.43
39,44.0,53.0,44.0,5.1,31.241,121.448,31.2564,121.4306
36,44.0,43.0,32.0,4.1,31.2421,121.4471,31.2424,121.4348
38,44.0,43.0,34.0,4.2,31.241,121.448,31.2407,121.4343
119,44.0,43.0,34.0,4.0,31.241,121.448,31.2435,121.4371
70,44.0,44.0,31.0,4.5,31.2467,121.4406,31.2433,121.449
135,44.0,44.0,30.0,3.8000000000000003,31.2408,121.4495,31.24,121.4431
135,44.0,44.0,26.0,3.4,31.2467,121.4406,31.2476,121.4447
142,33.0,43.0,34.0,4.6,31.2346,121.4326,31.2439,121.4385
131,11.0,30.0,50.0,5.8,31.2104,121.4115,31.2379,121.408
31,11.0,1.0,33.0,4.7,31.2104,121.4115,31.2003,121.4166
29,11.0,2.0,32.0,4.7,31.2162,121.419,31.2057,121.4206
31,11.0,1.0,33.0,4.6000000000000005,31.2188,121.4152,31.2056,121.4178
42,11.0,20.0,37.0,5.1000000000000005,31.21,121.4144,31.2224,121.4033
42,11.0,20.0,34.0,4.7,31.2146,121.4112,31.2299,121.4071
110,21.0,31.0,34.0,4.6000000000000005,31.2209,121.4134,31.2358,121.4183
42,11.0,21.0,26.0,4.2,31.2171,121.414,31.2212,121.4193
159,11.0,21.0,34.0,4.3,31.2139,121.4137,31.2237,121.4143
67,8.0,7.0,32.0,4.0,31.2076,121.4825,31.2041,121.4701
67,8.0,7.0,31.0,4.1,31.2015,121.4822,31.2086,121.4786
36,7.0,18.0,33.0,4.6,31.2032,121.4777,31.2137,121.4813
36,7.0,8.0,33.0,4.2,31.2097,121.4792,31.2029,121.4874
159,77.0,77.0,30.0,4.3,31.2721,121.4799,31.2707,121.4723
110,67.0,66.0,24.0,3.9,31.2687,121.4721,31.2686,121.4675
149,77.0,67.0,34.0,4.6,31.2707,121.4788,31.2611,121.4747
85,77.0,77.0,25.0,3.8000000000000003,31.2716,121.4736,31.2726,121.4751
112,77.0,66.0,30.0,4.3,31.2763,121.4703,31.2699,121.4638
31,77.0,68.0,30.0,3.7,31.2721,121.4799,31.2695,121.4867
52,77.0,67.0,31.0,4.1,31.2769,121.4718,31.2696,121.4736
159,77.0,88.0,40.0,4.8999999999999995,31.2709,121.4737,31.2861,121.4887
85,15.0,25.0,27.0,3.8000000000000003,31.2186,121.4593,31.2227,121.4568
105,15.0,12.0,44.0,5.9,31.2134,121.4521,31.2134,121.4212
27,25.0,24.0,25.0,4.0,31.2257,121.4505,31.2272,121.4467
85,15.0,25.0,32.0,4.7,31.2146,121.4536,31.2264,121.4575
48,36.0,38.0,39.0,4.8,31.2334,121.4664,31.2348,121.4886
137,25.0,34.0,36.0,4.9,31.2284,121.4592,31.234,121.4456
37,36.0,48.0,38.0,5.3,31.2364,121.4628,31.2411,121.4849
38,36.0,37.0,30.0,4.1,31.2364,121.4628,31.2351,121.4748
136,25.0,34.0,42.0,5.6,31.2211,121.4565,31.2383,121.4403
34,0.0,2.0,45.0,5.3,31.2023,121.4008,31.2081,121.4276
33,0.0,3.0,47.0,6.3,31.2004,121.403,31.203,121.4358
100,58.0,58.0,28.0,4.0,31.2504,121.4808,31.2591,121.4819
123,58.0,48.0,31.0,4.2,31.251,121.4848,31.2424,121.4862
123,58.0,48.0,30.0,4.1,31.2513,121.4844,31.2423,121.486
122,58.0,38.0,40.0,5.1,31.2503,121.4803,31.2339,121.4839
108,24.0,34.0,34.0,4.5,31.2259,121.45,31.2359,121.4496
49,24.0,23.0,35.0,4.800000000000001,31.2267,121.4488,31.2247,121.434
39,24.0,14.0,26.0,4.3,31.2214,121.4403,31.2158,121.4442
49,23.0,22.0,29.0,4.3,31.2221,121.4345,31.2232,121.427
49,24.0,24.0,30.0,3.7,31.2235,121.4481,31.2236,121.4427
20,25.0,36.0,29.0,3.6,31.2283,121.4558,31.2301,121.4613
11,24.0,35.0,41.0,5.5,31.2211,121.4432,31.2388,121.4543
43,28.0,27.0,32.0,4.7,31.226,121.4812,31.22,121.4701
47,71.0,60.0,33.0,4.5,31.2721,121.412,31.2629,121.409
47,71.0,60.0,31.0,3.8,31.2759,121.412,31.2692,121.4085
119,77.0,88.0,30.0,4.4,31.2747,121.4778,31.2808,121.4877
49,77.0,78.0,25.0,4.1,31.2735,121.4759,31.273,121.4807
104,78.0,78.0,32.0,3.9,31.2746,121.48,31.2704,121.4863
36,77.0,78.0,30.0,4.4,31.2718,121.4719,31.2705,121.4846
142,77.0,77.0,28.0,3.7,31.2784,121.4785,31.2741,121.4774
140,77.0,78.0,35.0,4.4,31.2718,121.4719,31.2788,121.4844
143,77.0,78.0,35.0,5.0,31.276,121.4724,31.2701,121.488
45,33.0,23.0,33.0,4.1,31.2388,121.4312,31.2298,121.4318
42,32.0,33.0,29.0,4.0,31.2397,121.4253,31.2335,121.4305
55,35.0,24.0,30.0,4.5,31.2356,121.4518,31.2261,121.4499
98,31.0,32.0,29.0,3.9000000000000004,31.236,121.4163,31.2318,121.4216
133,31.0,31.0,26.0,3.7,31.234,121.4145,31.2392,121.4101
142,31.0,41.0,36.0,4.4,31.2303,121.4199,31.2449,121.4143
61,31.0,52.0,38.0,4.8999999999999995,31.2354,121.4196,31.2516,121.4251
34,58.0,39.0,38.0,5.1,31.252,121.486,31.2348,121.4918
34,58.0,58.0,28.0,4.2,31.2503,121.4803,31.2515,121.4862
39,58.0,59.0,27.0,3.4,31.2585,121.4861,31.2573,121.4903
12,75.0,74.0,33.0,4.1,31.2798,121.4554,31.2721,121.4465
12,75.0,73.0,45.0,5.4,31.2702,121.4591,31.2798,121.4322
36,75.0,73.0,39.0,4.8999999999999995,31.2723,121.4598,31.2763,121.4385
14,75.0,84.0,42.0,5.5,31.2709,121.4555,31.289,121.4467
14,75.0,73.0,39.0,5.3,31.2717,121.4558,31.2778,121.4374
36,75.0,74.0,32.0,4.4,31.2781,121.4502,31.2719,121.445
53,75.0,41.0,67.0,7.6000000000000005,31.2799,121.4537,31.2453,121.4158
53,75.0,54.0,42.0,5.4,31.2751,121.4579,31.2574,121.4472
12,75.0,73.0,36.0,4.2,31.2713,121.4532,31.2732,121.4379
53,75.0,75.0,32.0,3.9,31.2797,121.4558,31.2712,121.4527
53,75.0,74.0,31.0,4.0,31.2761,121.4514,31.2759,121.4412
34,75.0,73.0,32.0,4.4,31.2713,121.4523,31.2706,121.4371
52,75.0,44.0,45.0,5.6000000000000005,31.2714,121.4541,31.2498,121.4401
83,45.0,45.0,29.0,3.9000000000000004,31.2474,121.4578,31.2432,121.455
52,45.0,47.0,38.0,5.3,31.2417,121.456,31.2485,121.4777
117,45.0,35.0,26.0,3.9,31.2404,121.4583,31.239,121.4554
101,45.0,25.0,42.0,5.4,31.2457,121.4558,31.2231,121.4571
128,45.0,45.0,30.0,3.8000000000000003,31.2427,121.4573,31.2492,121.459
75,71.0,60.0,41.0,5.2,31.2785,121.418,31.2604,121.4064
81,61.0,62.0,30.0,4.3,31.27,121.4154,31.2604,121.4222
115,71.0,71.0,23.0,3.5,31.2786,121.4165,31.2792,121.4165
130,25.0,15.0,25.0,3.4000000000000004,31.2218,121.4565,31.2199,121.4577
137,36.0,18.0,50.0,6.1,31.238,121.4646,31.2176,121.4863
92,25.0,25.0,28.0,4.2,31.2265,121.4529,31.2224,121.456
61,25.0,36.0,34.0,4.7,31.2253,121.4583,31.2399,121.4633
92,25.0,25.0,27.0,4.0,31.226,121.4521,31.2296,121.4537
42,26.0,25.0,28.0,4.5,31.2277,121.4674,31.2248,121.46
61,35.0,36.0,30.0,4.2,31.2361,121.4527,31.2359,121.4606
112,26.0,24.0,38.0,5.199999999999999,31.2277,121.4674,31.2253,121.4481
112,26.0,24.0,39.0,4.8,31.2248,121.4674,31.2233,121.4458
48,77.0,58.0,43.0,5.7,31.2718,121.4719,31.253,121.4869
47,67.0,58.0,42.0,5.0,31.2687,121.4721,31.2512,121.4854
36,77.0,79.0,42.0,5.5,31.276,121.4724,31.2738,121.4984
116,67.0,69.0,42.0,5.2,31.2691,121.4713,31.2643,121.4962
150,77.0,67.0,25.0,3.6,31.2709,121.4737,31.2695,121.4756
88,77.0,67.0,28.0,4.1,31.2716,121.4736,31.2696,121.4765
124,69.0,68.0,37.0,5.0,31.2644,121.4987,31.2664,121.482
39,68.0,49.0,45.0,5.6000000000000005,31.2653,121.4889,31.2423,121.4912
98,68.0,57.0,35.0,4.5,31.2626,121.4855,31.2532,121.4745
55,58.0,57.0,26.0,3.9000000000000004,31.2504,121.4808,31.2545,121.4759
113,68.0,78.0,36.0,4.800000000000001,31.2626,121.4855,31.2749,121.4844
40,68.0,49.0,43.0,5.2,31.2665,121.4813,31.2485,121.493
101,84.0,82.0,36.0,4.6,31.2846,121.4463,31.2849,121.4255
59,94.0,94.0,30.0,4.3,31.2906,121.4418,31.2999,121.4449
70,94.0,93.0,32.0,4.2,31.2977,121.4402,31.2993,121.4322
50,94.0,93.0,24.0,3.9,31.2977,121.4402,31.2992,121.438
59,94.0,94.0,28.0,4.2,31.2906,121.4418,31.2941,121.4477
128,74.0,85.0,30.0,4.3,31.2785,121.4419,31.2821,121.4518
65,94.0,96.0,40.0,5.3,31.2906,121.4418,31.2949,121.4639
133,84.0,85.0,28.0,3.8000000000000003,31.2826,121.4495,31.2807,121.4563
56,93.0,94.0,32.0,4.2,31.2949,121.4341,31.2944,121.4482
36,94.0,94.0,24.0,3.9,31.2977,121.4402,31.2981,121.4452
129,69.0,69.0,26.0,4.3,31.2632,121.498,31.2622,121.4907
132,69.0,88.0,45.0,5.3,31.2671,121.4972,31.2875,121.4846
114,69.0,69.0,29.0,3.7,31.2671,121.4972,31.2634,121.4923
146,84.0,76.0,41.0,5.0,31.2864,121.4494,31.2778,121.4693
125,52.0,63.0,43.0,5.5,31.252,121.4206,31.2686,121.4356
114,52.0,62.0,36.0,4.8,31.2512,121.4264,31.2672,121.4214
23,18.0,29.0,36.0,5.1,31.2128,121.4818,31.2257,121.4957
20,18.0,27.0,35.0,4.2,31.2143,121.4802,31.2241,121.4728
19,18.0,27.0,36.0,4.9,31.216,121.4829,31.2265,121.4758
118,24.0,25.0,33.0,4.5,31.2297,121.4415,31.222,121.451
52,24.0,14.0,28.0,4.3,31.2214,121.4423,31.2174,121.4473
50,24.0,24.0,25.0,3.7,31.2244,121.4482,31.2265,121.4452
20,25.0,25.0,30.0,4.1,31.2284,121.4592,31.2243,121.4543
57,25.0,35.0,26.0,3.8000000000000003,31.2265,121.4529,31.2307,121.4564
71,35.0,25.0,32.0,4.2,31.2323,121.4515,31.2237,121.4547
69,25.0,25.0,25.0,3.7,31.226,121.4521,31.2287,121.4554
38,25.0,26.0,27.0,4.1,31.2245,121.4593,31.2229,121.4632
47,25.0,25.0,25.0,3.8,31.2218,121.4565,31.2245,121.4562
41,25.0,25.0,28.0,3.7,31.2257,121.4505,31.2257,121.4565
123,25.0,35.0,34.0,4.3,31.2237,121.4537,31.2362,121.4564
40,25.0,25.0,30.0,4.2,31.2269,121.4582,31.2296,121.4515
36,26.0,26.0,28.0,3.7,31.2248,121.4674,31.2242,121.4605
37,25.0,26.0,30.0,4.0,31.2211,121.4565,31.2249,121.461
33,61.0,81.0,37.0,5.3,31.2635,121.4193,31.2803,121.4187
47,71.0,72.0,28.0,4.2,31.2729,121.4109,31.2749,121.4207
103,71.0,81.0,33.0,4.5,31.2761,121.4138,31.2894,121.4123
4,71.0,71.0,24.0,4.0,31.2706,121.4147,31.2736,121.4169
15,71.0,70.0,31.0,3.9,31.2747,121.4126,31.2785,121.4035
136,75.0,65.0,30.0,4.6,31.2719,121.4509,31.265,121.4593
139,75.0,64.0,34.0,4.6,31.2718,121.457,31.2636,121.4497
121,74.0,65.0,35.0,4.3,31.2703,121.4411,31.2627,121.4535
55,75.0,77.0,43.0,5.4,31.2799,121.4537,31.2733,121.4778
61,33.0,43.0,38.0,5.3,31.23,121.4355,31.2477,121.4352
40,32.0,42.0,32.0,3.9,31.2397,121.4253,31.2478,121.4227
40,32.0,41.0,36.0,4.4,31.2337,121.4227,31.2409,121.4124
41,57.0,59.0,44.0,6.0,31.2581,121.4703,31.2586,121.4995
43,57.0,59.0,41.0,5.3,31.2549,121.4759,31.2566,121.4974
41,57.0,58.0,31.0,4.1,31.2519,121.4721,31.2527,121.4813
41,57.0,59.0,37.0,4.800000000000001,31.2512,121.4754,31.2558,121.4904
51,57.0,67.0,35.0,4.800000000000001,31.2555,121.4761,31.268,121.4751
51,57.0,57.0,25.0,3.8,31.2563,121.4716,31.2535,121.4714
164,57.0,57.0,27.0,4.0,31.2563,121.4716,31.2507,121.4731
142,69.0,78.0,34.0,4.4,31.2632,121.498,31.2702,121.4869
44,69.0,69.0,29.0,3.8,31.2618,121.4906,31.2608,121.4988
119,69.0,69.0,27.0,4.1,31.2644,121.4987,31.2619,121.4923
43,69.0,69.0,26.0,3.8000000000000003,31.2616,121.4932,31.2607,121.4916
120,69.0,59.0,27.0,3.9,31.2616,121.4932,31.2593,121.497
72,68.0,58.0,27.0,3.8000000000000003,31.2656,121.4871,31.2592,121.4869
118,69.0,59.0,31.0,4.3,31.2606,121.4982,31.2524,121.498
57,69.0,68.0,34.0,4.2,31.2611,121.4985,31.2615,121.4848
112,35.0,42.0,52.0,6.2,31.2309,121.459,31.2463,121.4249
130,25.0,35.0,34.0,4.4,31.2237,121.4537,31.2386,121.4558
38,35.0,24.0,33.0,4.2,31.2361,121.4527,31.2298,121.4406
47,35.0,24.0,36.0,5.0,31.2356,121.4518,31.22,121.4451
28,35.0,45.0,31.0,4.5,31.2351,121.4544,31.2423,121.4517
134,35.0,35.0,23.0,3.7,31.2335,121.4565,31.234,121.4569
70,25.0,34.0,38.0,4.800000000000001,31.2245,121.4598,31.2342,121.4467
38,35.0,24.0,38.0,4.9,31.2317,121.4585,31.2236,121.4441
47,34.0,25.0,38.0,4.8,31.238,121.4402,31.2286,121.4595
152,35.0,26.0,37.0,4.6000000000000005,31.2308,121.4559,31.2214,121.4678
61,35.0,24.0,32.0,4.2,31.2335,121.4565,31.2249,121.4483
146,35.0,45.0,34.0,4.4,31.2344,121.4596,31.2481,121.4586
48,35.0,24.0,38.0,5.1000000000000005,31.2376,121.4554,31.2254,121.4461
97,35.0,35.0,30.0,4.4,31.2383,121.4529,31.2313,121.4593
47,35.0,24.0,42.0,5.1,31.2375,121.4595,31.2217,121.4493
29,35.0,56.0,36.0,4.8999999999999995,31.2383,121.459,31.2544,121.4612
61,35.0,25.0,32.0,4.2,31.2309,121.459,31.2242,121.4522
38,35.0,24.0,32.0,4.5,31.2302,121.453,31.2222,121.4417
48,35.0,25.0,33.0,4.800000000000001,31.2343,121.4579,31.2218,121.4545
122,35.0,25.0,32.0,4.1,31.2351,121.4544,31.224,121.4542
122,35.0,25.0,34.0,4.9,31.2361,121.4527,31.2235,121.4593
69,25.0,45.0,43.0,5.0,31.22,121.4515,31.2402,121.4548
86,6.0,6.0,29.0,4.4,31.2051,121.4607,31.2029,121.4696
76,7.0,15.0,40.0,4.699999999999999,31.2042,121.4728,31.2173,121.4596
8,6.0,16.0,32.0,4.7,31.2051,121.4621,31.2175,121.46
22,6.0,16.0,35.0,4.6000000000000005,31.2023,121.4625,31.213,121.4698
47,6.0,15.0,30.0,4.4,31.2023,121.4625,31.2106,121.4592
115,16.0,15.0,32.0,3.9,31.2177,121.4611,31.2109,121.4574
114,16.0,15.0,30.0,4.5,31.2146,121.4618,31.2102,121.4553
54,16.0,16.0,28.0,3.5,31.212,121.4646,31.2101,121.4603
68,25.0,24.0,30.0,4.3,31.2245,121.4593,31.2266,121.4494
92,15.0,24.0,30.0,4.6,31.2155,121.4508,31.2227,121.4426
69,25.0,25.0,22.0,3.8000000000000003,31.2205,121.4529,31.2225,121.4523
121,14.0,12.0,40.0,5.0,31.2153,121.4446,31.2148,121.4252
106,14.0,23.0,38.0,4.8999999999999995,31.2164,121.4483,31.2283,121.4348
90,6.0,16.0,36.0,4.800000000000001,31.2051,121.4607,31.2194,121.4605
90,6.0,6.0,27.0,3.7,31.2051,121.4621,31.2099,121.4601
46,7.0,7.0,31.0,3.9,31.2015,121.4765,31.2077,121.4702
46,7.0,15.0,45.0,5.5,31.2015,121.4765,31.2176,121.458
104,7.0,5.0,42.0,5.0,31.2025,121.4797,31.2042,121.4584
103,75.0,86.0,33.0,4.2,31.2716,121.4597,31.2827,121.4604
153,75.0,82.0,45.0,5.7,31.272,121.4514,31.2857,121.43
61,13.0,13.0,26.0,4.0,31.2138,121.4308,31.2134,121.4334
36,12.0,13.0,34.0,4.5,31.2178,121.425,31.2191,121.4365
42,6.0,6.0,30.0,4.3,31.2051,121.4607,31.2015,121.4695
81,6.0,6.0,30.0,3.9,31.2025,121.4695,31.2088,121.4624
32,6.0,6.0,29.0,4.2,31.2023,121.4625,31.2081,121.4674
52,6.0,6.0,25.0,3.8,31.2063,121.4679,31.2078,121.4649
83,35.0,37.0,42.0,5.1,31.2308,121.4559,31.2319,121.478
60,35.0,24.0,37.0,4.7,31.24,121.4575,31.2297,121.4437
59,35.0,24.0,34.0,4.7,31.2383,121.459,31.2288,121.4446
86,17.0,38.0,45.0,5.800000000000001,31.2108,121.4719,31.2308,121.4862
130,17.0,7.0,27.0,4.0,31.2112,121.4712,31.2094,121.4768
78,27.0,28.0,30.0,4.5,31.2226,121.4737,31.2248,121.4858
96,27.0,28.0,38.0,4.9,31.2243,121.4731,31.2295,121.4878
34,7.0,27.0,49.0,5.6,31.2008,121.4797,31.2297,121.4789
66,27.0,18.0,34.0,4.7,31.222,121.4722,31.2136,121.481
60,24.0,24.0,26.0,4.3,31.2235,121.4481,31.226,121.4425
119,13.0,35.0,47.0,5.6000000000000005,31.2138,121.4308,31.231,121.453
46,24.0,14.0,35.0,4.5,31.2262,121.4479,31.214,121.4465
121,24.0,35.0,34.0,4.5,31.2297,121.4414,31.2307,121.4558
120,24.0,34.0,28.0,4.4,31.2218,121.4411,31.2302,121.4409
121,24.0,34.0,33.0,4.4,31.2263,121.4456,31.2384,121.4411
37,84.0,66.0,52.0,6.000000000000001,31.2816,121.4414,31.2609,121.4661
139,84.0,72.0,44.0,5.6000000000000005,31.2864,121.4494,31.2745,121.4269
131,94.0,93.0,28.0,3.9,31.2977,121.4402,31.3,121.4385
52,84.0,73.0,34.0,4.7,31.2826,121.4495,31.2792,121.4365
132,94.0,94.0,24.0,3.3000000000000003,31.2906,121.4418,31.2901,121.4426
131,94.0,93.0,36.0,4.6000000000000005,31.296,121.446,31.297,121.43
130,94.0,94.0,28.0,3.8,31.296,121.446,31.2993,121.4483
132,94.0,93.0,32.0,3.8,31.296,121.446,31.2975,121.4361
58,25.0,25.0,30.0,3.6,31.226,121.4521,31.2222,121.4586
69,25.0,26.0,24.0,4.1,31.2261,121.4596,31.2284,121.4629
40,0.0,1.0,26.0,4.0,31.2088,121.4077,31.2066,121.4148
39,0.0,1.0,32.0,4.5,31.2055,121.4005,31.2097,121.4117
39,0.0,1.0,30.0,4.0,31.2093,121.4064,31.2065,121.4141
39,0.0,1.0,39.0,5.199999999999999,31.2055,121.4005,31.2015,121.4193
40,45.0,45.0,23.0,3.6,31.2474,121.4578,31.2463,121.4557
134,45.0,35.0,33.0,4.3,31.2427,121.4573,31.2326,121.4524
66,0.0,0.0,28.0,4.5,31.2023,121.4008,31.203,121.4097
32,0.0,0.0,26.0,3.8000000000000003,31.2004,121.403,31.206,121.4062
66,0.0,0.0,30.0,3.6,31.2069,121.4074,31.2079,121.4004
34,0.0,0.0,30.0,4.1,31.2038,121.4068,31.2088,121.4031
32,0.0,0.0,31.0,4.3,31.2004,121.403,31.2084,121.4057
39,0.0,0.0,27.0,3.6,31.2078,121.4007,31.2021,121.4025
34,0.0,0.0,23.0,3.6,31.2088,121.4077,31.2099,121.4066
67,0.0,0.0,22.0,3.5,31.2038,121.4068,31.2046,121.4046
35,0.0,0.0,27.0,4.1,31.2093,121.4064,31.2084,121.4091
